Z,E,f0,alpha
90.0,87.5,2.825,0.25187702148764624
90.0,87.5,2.85,0.24307980949206692
90.0,87.5,2.875,0.2343247042253383
90.0,87.5,2.9,0.22558090975424888
90.0,87.5,2.925,0.21681718034842098
90.0,87.5,2.95,0.2080012803195018
90.0,87.5,2.975,0.19909939882685576
90.0,87.5,3.0,0.19007549598428913
90.0,87.5,3.025,0.18089055161401657
90.0,87.5,3.05,0.17150168084970366
90.0,87.5,3.075,0.16186107062046964
90.0,87.5,3.1,0.15191467658742788
90.0,87.5,3.125,0.14160059947138348
90.0,87.5,3.15,0.1308470300511843
90.0,87.5,3.175,0.11956960904586336
90.0,87.5,3.2,0.10766798485932982
90.0,87.5,3.225,0.09502125956821211
90.0,87.5,3.25,0.08148178061951293
90.0,87.5,3.275,0.0668670866580318
90.0,87.5,3.3,0.05094770709218922
90.0,87.5,3.325,0.03343111047574261
90.0,87.5,3.35,0.013937581748429741
90.0,87.5,3.375,-0.008035156447242212
90.0,87.5,3.4,-0.0331655544381522
90.0,87.5,3.425,-0.06239130592525512
90.0,87.5,3.45,-0.09704386078547186
90.0,87.5,3.475,-0.13909731576626988
90.0,87.5,3.5,-0.1915982746287102
90.0,87.5,3.525,-0.25932019798894956
90.0,87.5,3.55,-0.35013046739638815
90.0,87.5,3.575,-0.47730051976981197
90.0,87.5,3.6,-0.6608994338758715
90.0,87.5,3.625,-0.8984244673250978
90.0,87.5,3.65,-0.7985200537018309
90.0,87.5,3.675,0.7486987437246959
90.0,87.5,3.7,1.2423356093281237
90.0,87.5,3.725,1.0327467805173485
90.0,87.5,3.75,0.8357495088291811
90.0,87.5,3.775,0.6970720389538531
90.0,87.5,3.8,0.5983123398978306
90.0,90.0,2.4,0.4319932348875424
90.0,90.0,2.425,0.4162617737259839
90.0,90.0,2.45,0.401562118406117
90.0,90.0,2.475,0.3877735904775503
90.0,90.0,2.5,0.37477834780644415
90.0,90.0,2.525,0.36247205487281386
90.0,90.0,2.55,0.35076861357844785
90.0,90.0,2.575,0.33956408981738695
90.0,90.0,2.6,0.328813252096956
90.0,90.0,2.625,0.3184648436857125
90.0,90.0,2.65,0.30845018399389873
90.0,90.0,2.675,0.2987199282309737
90.0,90.0,2.7,0.289231754250371
90.0,90.0,2.725,0.27994693490672257
90.0,90.0,2.75,0.27082950356371954
90.0,90.0,2.775,0.26184557819503457
90.0,90.0,2.8,0.2529628088078503
90.0,90.0,2.825,0.24414984922846839
90.0,90.0,2.85,0.23537584308154552
90.0,90.0,2.875,0.2266099146474832
90.0,90.0,2.9,0.21782064933401324
90.0,90.0,2.925,0.20897554559890494
90.0,90.0,2.95,0.20004041732335445
90.0,90.0,2.975,0.19097872180145956
90.0,90.0,3.0,0.18175078302822992
90.0,90.0,3.025,0.172312872136062
90.0,90.0,3.05,0.16261609569394841
90.0,90.0,3.075,0.15260502675288146
90.0,90.0,3.1,0.14221599093987214
90.0,90.0,3.125,0.13137488773688277
90.0,90.0,3.15,0.11999438877723761
90.0,90.0,3.175,0.10797012519372634
90.0,90.0,3.2,0.09517616488732691
90.0,90.0,3.225,0.08145785939567822
90.0,90.0,3.25,0.06662311237466412
90.0,90.0,3.275,0.05042951199672004
90.0,90.0,3.3,0.03256615149860102
90.0,90.0,3.325,0.01262711341762037
90.0,90.0,3.35,-0.009928060031324085
90.0,90.0,3.375,-0.035834708300312726
90.0,90.0,3.4,-0.06611832636577195
90.0,90.0,3.425,-0.10225871256087508
90.0,90.0,3.45,-0.1464832135319882
90.0,90.0,3.475,-0.20221594958802153
90.0,90.0,3.5,-0.27494181493990644
90.0,90.0,3.525,-0.37385262013089643
90.0,90.0,3.55,-0.5143868214960609
90.0,90.0,3.575,-0.7170587908865594
90.0,90.0,3.6,-0.937763755488779
90.0,90.0,3.625,-0.42670763795055694
90.0,90.0,3.65,1.0895885069627584
90.0,90.0,3.675,1.1715580545240885
90.0,90.0,3.7,0.9466083650540253
90.0,90.0,3.725,0.7723519282611985
90.0,90.0,3.75,0.6506497457323037
90.0,90.0,3.775,0.5629252843615168
90.0,90.0,3.8,0.4968105955637275
90.0,92.5,2.4,0.41741610962060577
90.0,92.5,2.425,0.40275897347802986
90.0,92.5,2.45,0.3890132795339378
90.0,92.5,2.475,0.37605487825119205
90.0,92.5,2.5,0.36377471011210544
90.0,92.5,2.525,0.3520769572168301
90.0,92.5,2.55,0.3408847006355659
90.0,92.5,2.575,0.33014799500489356
90.0,92.5,2.6,0.31980224840889815
90.0,92.5,2.625,0.3097845254759588
90.0,92.5,2.65,0.3000472500158858
90.0,92.5,2.675,0.2905487029012968
90.0,92.5,2.7,0.2812505055610596
90.0,92.5,2.725,0.27211688309532983
90.0,92.5,2.75,0.26311411403575885
90.0,92.5,2.775,0.2542099246045089
90.0,92.5,2.8,0.2453729647742872
90.0,92.5,2.825,0.23657229689758663
90.0,92.5,2.85,0.22777688385322203
90.0,92.5,2.875,0.21895506322828137
90.0,92.5,2.9,0.21007398915408962
90.0,92.5,2.925,0.2010990199933487
90.0,92.5,2.95,0.19199302580964397
90.0,92.5,2.975,0.18271558352768538
90.0,92.5,3.0,0.17322201912835855
90.0,92.5,3.025,0.16346224413672833
90.0,92.5,3.05,0.15337931719572176
90.0,92.5,3.075,0.1429076578737688
90.0,92.5,3.1,0.1319705112750117
90.0,92.5,3.125,0.12047754626170083
90.0,92.5,3.15,0.10832013555616993
90.0,92.5,3.175,0.095366579852368
90.0,92.5,3.2,0.08145478703859009
90.0,92.5,3.225,0.06638236837400016
90.0,92.5,3.25,0.04989267985194995
90.0,92.5,3.275,0.03165476524411586
90.0,92.5,3.3,0.011233905594371258
90.0,92.5,3.325,-0.011952645618403852
90.0,92.5,3.35,-0.038704073922537975
90.0,92.5,3.375,-0.07014741573074305
90.0,92.5,3.4,-0.107933357981854
90.0,92.5,3.425,-0.15455599145204144
90.0,92.5,3.45,-0.21389742095437125
90.0,92.5,3.475,-0.2923031675221992
90.0,92.5,3.5,-0.40052139436895745
90.0,92.5,3.525,-0.5563167802219914
90.0,92.5,3.55,-0.7771368281463428
90.0,92.5,3.575,-0.9266916838091436
90.0,92.5,3.6,0.12337636399184124
90.0,92.5,3.625,1.2119763412434676
90.0,92.5,3.65,1.085371390583286
90.0,92.5,3.675,0.871614920552231
90.0,92.5,3.7,0.7182579814539244
90.0,92.5,3.725,0.6107608105325677
90.0,92.5,3.75,0.5322371945230974
90.0,92.5,3.775,0.4722605167623959
90.0,92.5,3.8,0.42461280916444305
90.0,95.0,2.4,0.4043344314606062
90.0,95.0,2.425,0.3906042992154231
90.0,95.0,2.45,0.37765559974133245
90.0,95.0,2.475,0.36537886137258063
90.0,95.0,2.5,0.3536767924080279
90.0,95.0,2.525,0.34247422901762564
90.0,95.0,2.55,0.33172949092722875
90.0,95.0,2.575,0.321371392954679
90.0,95.0,2.6,0.31133703412384883
90.0,95.0,2.625,0.30158023541514545
90.0,95.0,2.65,0.2920597974234042
90.0,95.0,2.675,0.2827376213651544
90.0,95.0,2.7,0.27357806583823113
90.0,95.0,2.725,0.26454742419645005
90.0,95.0,2.75,0.2556134087044044
90.0,95.0,2.775,0.24674458178207054
90.0,95.0,2.8,0.23790984476878085
90.0,95.0,2.825,0.22907792333100888
90.0,95.0,2.85,0.22021683355176966
90.0,95.0,2.875,0.2112933115200051
90.0,95.0,2.9,0.20227218400958294
90.0,95.0,2.925,0.19311565292355035
90.0,95.0,2.95,0.18378245967633175
90.0,95.0,2.975,0.17422688733131922
90.0,95.0,3.0,0.16439756597704006
90.0,95.0,3.025,0.15423570445820997
90.0,95.0,3.05,0.14367388677186524
90.0,95.0,3.075,0.13263266251948755
90.0,95.0,3.1,0.12101798673330375
90.0,95.0,3.125,0.10871678405834771
90.0,95.0,3.15,0.09559127118366942
90.0,95.0,3.175,0.08147118396103177
90.0,95.0,3.2,0.06614297006648474
90.0,95.0,3.225,0.04933447419598617
90.0,95.0,3.25,0.03069278079093298
90.0,95.0,3.275,0.009751426107415011
90.0,95.0,3.3,-0.014119357187320065
90.0,95.0,3.325,-0.04179077931146258
90.0,95.0,3.35,-0.07450597431015334
90.0,95.0,3.375,-0.11410399618106623
90.0,95.0,3.4,-0.16338404045087165
90.0,95.0,3.425,-0.22678159701398257
90.0,95.0,3.45,-0.3116621697913599
90.0,95.0,3.475,-0.43060281521221017
90.0,95.0,3.5,-0.6036197900764918
90.0,95.0,3.525,-0.8370854572880113
90.0,95.0,3.55,-0.8100594775667769
90.0,95.0,3.575,0.6673651599642122
90.0,95.0,3.6,1.2079347414514547
90.0,95.0,3.625,1.001114131300533
90.0,95.0,3.65,0.8071039969324239
90.0,95.0,3.675,0.6719441089953804
90.0,95.0,3.7,0.5763224083754346
90.0,95.0,3.725,0.505518798337556
90.0,95.0,3.75,0.4507459001548969
90.0,95.0,3.775,0.4067434368811434
90.0,95.0,3.8,0.37023608111362205
90.0,97.5,2.4,0.3925359302832797
90.0,97.5,2.425,0.3795714419132285
90.0,97.5,2.45,0.3672752696174584
90.0,97.5,2.475,0.35555119953645925
90.0,97.5,2.5,0.3443249230937283
90.0,97.5,2.525,0.33355090897914863
90.0,97.5,2.55,0.3231640641812261
90.0,97.5,2.575,0.31310060962339553
90.0,97.5,2.6,0.3033125309284605
90.0,97.5,2.625,0.29375929648871046
90.0,97.5,2.65,0.28440305382775233
90.0,97.5,2.675,0.2752082377157305
90.0,97.5,2.7,0.2661411005463737
90.0,97.5,2.725,0.25716921889361405
90.0,97.5,2.75,0.24826099099317575
90.0,97.5,2.775,0.23938508463671992
90.0,97.5,2.8,0.2305099177281972
90.0,97.5,2.825,0.22160311589163698
90.0,97.5,2.85,0.2126309279455629
90.0,97.5,2.875,0.20355757747771558
90.0,97.5,2.9,0.19434452293341475
90.0,97.5,2.925,0.18494960248984008
90.0,97.5,2.95,0.17532574607288232
90.0,97.5,2.975,0.16542051740270705
90.0,97.5,3.0,0.15517325533741166
90.0,97.5,3.025,0.14451401948000664
90.0,97.5,3.05,0.1333606147927166
90.0,97.5,3.075,0.1216152075714572
90.0,97.5,3.1,0.1091597776662665
90.0,97.5,3.125,0.09584997482531522
90.0,97.5,3.15,0.08150668133060514
90.0,97.5,3.175,0.06590421272928132
90.0,97.5,3.2,0.04875348868375459
90.0,97.5,3.225,0.029677508179212317
90.0,97.5,3.25,0.008174755808649369
90.0,97.5,3.275,-0.016436920999311624
90.0,97.5,3.3,-0.04510988349870227
90.0,97.5,3.325,-0.07921795874616892
90.0,97.5,3.35,-0.12081134982101928
90.0,97.5,3.375,-0.17304926509426152
90.0,97.5,3.4,-0.2410236371774573
90.0,97.5,3.425,-0.33331320545650533
90.0,97.5,3.45,-0.4646247939961428
90.0,97.5,3.475,-0.6565948653816691
90.0,97.5,3.5,-0.8871872985432872
90.0,97.5,3.525,-0.5197551603004505
90.0,97.5,3.55,1.0254607040736563
90.0,97.5,3.575,1.1492967935251186
90.0,97.5,3.6,0.9248096748851462
90.0,97.5,3.625,0.7517727829824405
90.0,97.5,3.65,0.6321173513447393
90.0,97.5,3.675,0.5464542584365059
90.0,97.5,3.7,0.4821619097012149
90.0,97.5,3.725,0.43184257592457864
90.0,97.5,3.75,0.3909862720714309
90.0,97.5,3.775,0.35677955818371215
90.0,97.5,3.8,0.3273702320450172
90.0,100.0,2.4,0.38179349978976485
90.0,100.0,2.425,0.3694563302734071
90.0,100.0,2.45,0.35769140111811115
90.0,100.0,2.475,0.3464244120196631
90.0,100.0,2.5,0.3356074798427738
90.0,100.0,2.525,0.32517547050735046
90.0,100.0,2.55,0.3150691411883025
90.0,100.0,2.575,0.30523888722943127
90.0,100.0,2.6,0.295642518636446
90.0,100.0,2.625,0.28624258545758335
90.0,100.0,2.65,0.2770035674738865
90.0,100.0,2.675,0.26789162725518045
90.0,100.0,2.7,0.258874154649915
90.0,100.0,2.725,0.24991928044452139
90.0,100.0,2.75,0.240995372260357
90.0,100.0,2.775,0.23207047560307184
90.0,100.0,2.8,0.2231117613190429
90.0,100.0,2.825,0.21408492703951576
90.0,100.0,2.85,0.20495353362691307
90.0,100.0,2.875,0.19567770991645567
90.0,100.0,2.9,0.18621561246701748
90.0,100.0,2.925,0.17651792441933192
90.0,100.0,2.95,0.16653061753625864
90.0,100.0,2.975,0.1561913740321028
90.0,100.0,3.0,0.14542775752481985
90.0,100.0,3.025,0.13415443290517098
90.0,100.0,3.05,0.12226950330117808
90.0,100.0,3.075,0.10964961789472444
90.0,100.0,3.1,0.09614333211870855
90.0,100.0,3.125,0.08156193876494801
90.0,100.0,3.15,0.0656665679232048
90.0,100.0,3.175,0.04814966421440806
90.0,100.0,3.2,0.028607790522943054
90.0,100.0,3.225,0.006500693916301664
90.0,100.0,3.25,-0.018912163616024796
90.0,100.0,3.275,-0.04867431498560963
90.0,100.0,3.3,-0.08430653012642082
90.0,100.0,3.325,-0.12810100908538696
90.0,100.0,3.35,-0.18364109185826777
90.0,100.0,3.375,-0.2567965294978956
90.0,100.0,3.4,-0.35759431117648
90.0,100.0,3.425,-0.5031721411574547
90.0,100.0,3.45,-0.7149307109940899
90.0,100.0,3.475,-0.9065374586127476
90.0,100.0,3.5,-0.041279460768353364
90.0,100.0,3.525,1.1782888711949298
90.0,100.0,3.55,1.073735664259861
90.0,100.0,3.575,0.8578178610645195
90.0,100.0,3.6,0.7042565359107706
90.0,100.0,3.625,0.5976898793043998
90.0,100.0,3.65,0.5204393539895941
90.0,100.0,3.675,0.46170931553124595
90.0,100.0,3.7,0.41520329604168793
90.0,100.0,3.725,0.37707731957672147
90.0,100.0,3.75,0.34488372922429156
90.0,100.0,3.775,0.3169965863655664
90.0,100.0,3.8,0.2922932578842069
90.0,102.5,2.4,0.37191527543726965
90.0,102.5,2.425,0.36009109048855215
90.0,102.5,2.45,0.348766158094127
90.0,102.5,2.475,0.3378910045725672
90.0,102.5,2.5,0.32740251226343053
90.0,102.5,2.525,0.31723924339205883
90.0,102.5,2.55,0.3073548746247872
90.0,102.5,2.575,0.29770571662933165
90.0,102.5,2.6,0.2882528998193603
90.0,102.5,2.625,0.2789610911097454
90.0,102.5,2.65,0.269796333916185
90.0,102.5,2.675,0.26072578941901325
90.0,102.5,2.7,0.2517172744938613
90.0,102.5,2.725,0.24273876718846976
90.0,102.5,2.75,0.23375788164247854
90.0,102.5,2.775,0.22474127776945224
90.0,102.5,2.8,0.21565406734685402
90.0,102.5,2.825,0.20645877231319182
90.0,102.5,2.85,0.1971156612482418
90.0,102.5,2.875,0.1875801318834044
90.0,102.5,2.9,0.1778027931120277
90.0,102.5,2.925,0.16772762326384835
90.0,102.5,2.95,0.15729022144696064
90.0,102.5,2.975,0.14641552373046482
90.0,102.5,3.0,0.13501483096866324
90.0,102.5,3.025,0.12298188376287555
90.0,102.5,3.05,0.11018759643277533
90.0,102.5,3.075,0.09647287319599866
90.0,102.5,3.1,0.0816386322627698
90.0,102.5,3.125,0.06543168334845967
90.0,102.5,3.15,0.047524309839158896
90.0,102.5,3.175,0.027484057171764695
90.0,102.5,3.2,0.004727852115978613
90.0,102.5,3.225,-0.021549907931517058
90.0,102.5,3.25,-0.052495104347439404
90.0,102.5,3.275,-0.08979473241185258
90.0,102.5,3.3,-0.13602089538987672
90.0,102.5,3.325,-0.19525569028486825
90.0,102.5,3.35,-0.27429401303729883
90.0,102.5,3.375,-0.38489406080331784
90.0,102.5,3.4,-0.5468616381980091
90.0,102.5,3.425,-0.7769004923963305
90.0,102.5,3.45,-0.8551093189604199
90.0,102.5,3.475,0.5017368883644997
90.0,102.5,3.5,1.1991990846030958
90.0,102.5,3.525,0.9978043948263469
90.0,102.5,3.55,0.7996951498897935
90.0,102.5,3.575,0.6633239208632358
90.0,102.5,3.6,0.567855099674131
90.0,102.5,3.625,0.49770310517248667
90.0,102.5,3.65,0.4437257461135511
90.0,102.5,3.675,0.40052775693998804
90.0,102.5,3.7,0.3647881683673319
90.0,102.5,3.725,0.33436846005634374
90.0,102.5,3.75,0.3078326650877136
90.0,102.5,3.775,0.28417927916360713
90.0,102.5,3.8,0.262685114016492
90.0,105.0,2.4,0.3627452822000397
90.0,105.0,2.425,0.35134598667809647
90.0,105.0,2.45,0.34039729930154417
90.0,105.0,2.475,0.32983932657477244
90.0,105.0,2.5,0.3196091597141736
90.0,105.0,2.525,0.3096582723525374
90.0,105.0,2.55,0.29994582886589344
90.0,105.0,2.575,0.2904314792320081
90.0,105.0,2.6,0.28107862020848395
90.0,105.0,2.625,0.271853303545308
90.0,105.0,2.65,0.2627224343720544
90.0,105.0,2.675,0.25365347920321424
90.0,105.0,2.7,0.24461398490309638
90.0,105.0,2.725,0.2355710615289851
90.0,105.0,2.75,0.2264903066902235
90.0,105.0,2.775,0.21733736432733713
90.0,105.0,2.8,0.20807321433815734
90.0,105.0,2.825,0.19865688435897194
90.0,105.0,2.85,0.18904296381477204
90.0,105.0,2.875,0.17918059373553125
90.0,105.0,2.9,0.16901198455339558
90.0,105.0,2.925,0.1584705250633894
90.0,105.0,2.95,0.14747835120584257
90.0,105.0,2.975,0.13594317223044297
90.0,105.0,3.0,0.12375406140781291
90.0,105.0,3.025,0.11077578189673049
90.0,105.0,3.05,0.09684100610150617
90.0,105.0,3.075,0.08173944942831025
90.0,105.0,3.1,0.06520239026658374
90.0,105.0,3.125,0.046880131580966676
90.0,105.0,3.15,0.02630838584994207
90.0,105.0,3.175,0.0028567590539022338
90.0,105.0,3.2,-0.024352851222923674
90.0,105.0,3.225,-0.0565813376782661
90.0,105.0,3.25,-0.09570477405827564
90.0,105.0,3.275,-0.14461994944536818
90.0,105.0,3.3,-0.2079962646306315
90.0,105.0,3.325,-0.29373362497007977
90.0,105.0,3.35,-0.41565764424919205
90.0,105.0,3.375,-0.5962757682194357
90.0,105.0,3.4,-0.8376981997506581
90.0,105.0,3.425,-0.6711724333330111
90.0,105.0,3.45,0.9214651504788325
90.0,105.0,3.475,1.1568020570895021
90.0,105.0,3.5,0.9278318340049203
90.0,105.0,3.525,0.7495485184186546
90.0,105.0,3.55,0.6279395047268634
90.0,105.0,3.575,0.5418471817333766
90.0,105.0,3.6,0.47776481870050064
90.0,105.0,3.625,0.4278855897803923
90.0,105.0,3.65,0.38756880619962014
90.0,105.0,3.675,0.353926413093744
90.0,105.0,3.7,0.32507803087844855
90.0,105.0,3.725,0.2997479563702506
90.0,105.0,3.75,0.27703787798680546
90.0,105.0,3.775,0.2562931285375419
90.0,105.0,3.8,0.23702080422136712
90.0,107.5,2.4,0.354160947207323
90.0,107.5,2.425,0.34312398266267635
90.0,107.5,2.45,0.33248318748507094
90.0,107.5,2.475,0.3221748313680772
90.0,107.5,2.5,0.31214841618843536
90.0,107.5,2.525,0.3023616115362669
90.0,107.5,2.55,0.29277638721003457
90.0,107.5,2.575,0.28335465781412444
90.0,107.5,2.6,0.27406129559694137
90.0,107.5,2.625,0.26486306414347893
90.0,107.5,2.65,0.2557270554463735
90.0,107.5,2.675,0.24662036016746625
90.0,107.5,2.7,0.23750887809414492
90.0,107.5,2.725,0.2283597285585377
90.0,107.5,2.75,0.21913512813545724
90.0,107.5,2.775,0.20979662699480212
90.0,107.5,2.8,0.2003020088255808
90.0,107.5,2.825,0.19060461011795315
90.0,107.5,2.85,0.18065206077359655
90.0,107.5,2.875,0.170384703043615
90.0,107.5,2.9,0.15973358498293241
90.0,107.5,2.925,0.14861787259281864
90.0,107.5,2.95,0.13694145801104304
90.0,107.5,2.975,0.12458844147244999
90.0,107.5,3.0,0.11141701199813869
90.0,107.5,3.025,0.09725101252987443
90.0,107.5,3.05,0.08186809210840415
90.0,107.5,3.075,0.06498271914750495
90.0,107.5,3.1,0.04622127112224644
90.0,107.5,3.125,0.025084579058431655
90.0,107.5,3.15,0.0008899919833361349
90.0,107.5,3.175,-0.02732136393690067
90.0,107.5,3.2,-0.06093979347070063
90.0,107.5,3.225,-0.10205714023475379
90.0,107.5,3.25,-0.15394738537442362
90.0,107.5,3.275,-0.22197335735024198
90.0,107.5,3.3,-0.3153597413775409
90.0,107.5,3.325,-0.45039057514011466
90.0,107.5,3.35,-0.6518102037745844
90.0,107.5,3.375,-0.8861307599674141
90.0,107.5,3.4,-0.3016914441936523
90.0,107.5,3.425,1.1423052313122475
90.0,107.5,3.45,1.0913779815680826
90.0,107.5,3.475,0.8656743168570445
90.0,107.5,3.5,0.706210688646709
90.0,107.5,3.525,0.5972286040740389
90.0,107.5,3.55,0.5191089761777706
90.0,107.5,3.575,0.4602349233275706
90.0,107.5,3.6,0.41390996386170237
90.0,107.5,3.625,0.37611665025970076
90.0,107.5,3.65,0.3443270186873122
90.0,107.5,3.675,0.3168775228716188
90.0,107.5,3.7,0.2926284163574422
90.0,107.5,3.725,0.2707697696012273
90.0,107.5,3.75,0.25070615827355264
90.0,107.5,3.775,0.2319853529348173
90.0,107.5,3.8,0.21425260187685352
90.0,110.0,2.4,0.346069746480089
90.0,110.0,2.425,0.3353328636957613
90.0,110.0,2.45,0.3249347080337379
90.0,110.0,2.475,0.31482269900955506
90.0,110.0,2.5,0.30495328722200077
90.0,110.0,2.525,0.29528720737708203
90.0,110.0,2.55,0.28578820623983225
90.0,110.0,2.575,0.2764196755573574
90.0,110.0,2.6,0.26714725164885433
90.0,110.0,2.625,0.25793775323778007
90.0,110.0,2.65,0.2487572428572957
90.0,110.0,2.675,0.23957302199675634
90.0,110.0,2.7,0.2303487216888467
90.0,110.0,2.725,0.22104750621173672
90.0,110.0,2.75,0.21162964351462848
90.0,110.0,2.775,0.20205182357528903
90.0,110.0,2.8,0.19226607966633227
90.0,110.0,2.825,0.18221845266149403
90.0,110.0,2.85,0.17184731860639407
90.0,110.0,2.875,0.16108125964260592
90.0,110.0,2.9,0.1498363078073428
90.0,110.0,2.925,0.1380123179062259
90.0,110.0,2.95,0.12548811483075595
90.0,110.0,2.975,0.1121148895934523
90.0,110.0,3.0,0.09770704856056359
90.0,110.0,3.025,0.08202928507780846
90.0,110.0,3.05,0.06477792257835017
90.0,110.0,3.075,0.04555335392662046
90.0,110.0,3.1,0.023818255283204054
90.0,110.0,3.125,-0.001167661610364408
90.0,110.0,3.15,-0.030453212002092733
90.0,110.0,3.175,-0.06557442777305855
90.0,110.0,3.2,-0.108869767650334
90.0,110.0,3.225,-0.16405195907904593
90.0,110.0,3.25,-0.23730489753291026
90.0,110.0,3.275,-0.33944629470514065
90.0,110.0,3.3,-0.4896549619283766
90.0,110.0,3.325,-0.7132775881476983
90.0,110.0,3.35,-0.8990065067931292
90.0,110.0,3.375,0.21694357952408777
90.0,110.0,3.4,1.2097885315244905
90.0,110.0,3.425,1.0215195866145377
90.0,110.0,3.45,0.8113178613668972
90.0,110.0,3.475,0.6687057456628291
90.0,110.0,3.5,0.5704800517029406
90.0,110.0,3.525,0.499170351078009
90.0,110.0,3.55,0.4447906413076061
90.0,110.0,3.575,0.4015651030593959
90.0,110.0,3.6,0.365993226917913
90.0,110.0,3.625,0.33584826043231675
90.0,110.0,3.65,0.30964983706612864
90.0,110.0,3.675,0.2863741680306069
90.0,110.0,3.7,0.26528737876139646
90.0,110.0,3.725,0.24584546906259205
90.0,110.0,3.75,0.22763185057230878
90.0,110.0,3.775,0.21031690039199946
90.0,110.0,3.8,0.19363077956175961
100.0,40.0,2.4,0.02057798966079416
100.0,40.0,2.425,-0.00774472568703918
100.0,40.0,2.45,-0.040662512219066145
100.0,40.0,2.475,-0.07966307933910492
100.0,40.0,2.5,-0.12693347537171223
100.0,40.0,2.525,-0.1858140867278835
100.0,40.0,2.55,-0.26164245502267486
100.0,40.0,2.575,-0.3634086812649827
100.0,40.0,2.6,-0.5071373016894997
100.0,40.0,2.625,-0.7225101144627053
100.0,40.0,2.65,-1.0569379001681476
100.0,40.0,2.675,-1.4107302463290883
100.0,40.0,2.7,0.1357699632420213
100.0,40.0,2.725,1.7601538630167213
100.0,40.0,2.75,1.4700114335069823
100.0,40.0,2.775,1.159924838752756
100.0,40.0,2.8,0.9551988084613697
100.0,40.0,2.825,0.816970525245967
100.0,40.0,2.85,0.7184405414782156
100.0,40.0,2.875,0.6447232643194717
100.0,40.0,2.9,0.5873428280223573
100.0,40.0,2.925,0.5412178096357287
100.0,40.0,2.95,0.5031456207612678
100.0,40.0,2.975,0.4710175138663529
100.0,40.0,3.0,0.44339198894791454
100.0,40.0,3.025,0.41925175029934614
100.0,40.0,3.05,0.3978594915973526
100.0,40.0,3.075,0.37866989202563317
100.0,40.0,3.1,0.3612756085613069
100.0,40.0,3.125,0.34537313567745015
100.0,40.0,3.15,0.33073047946993833
100.0,40.0,3.175,0.3171400602687984
100.0,40.0,3.2,0.3043945560798278
100.0,40.0,3.225,0.2923232505138136
100.0,40.0,3.25,0.28081083089921294
100.0,40.0,3.275,0.2697737711880879
100.0,40.0,3.3,0.2591409926135263
100.0,40.0,3.325,0.24884804197572172
100.0,40.0,3.35,0.2388360262475102
100.0,40.0,3.375,0.2290511281861926
100.0,40.0,3.4,0.21944394268460324
100.0,40.0,3.425,0.2099686857383834
100.0,40.0,3.45,0.20058238140555984
100.0,40.0,3.475,0.19124407888089412
100.0,40.0,3.5,0.18191411279529943
100.0,40.0,3.525,0.17255340026978885
100.0,40.0,3.55,0.163122759601581
100.0,40.0,3.575,0.15358223238764343
100.0,40.0,3.6,0.14389040060931219
100.0,40.0,3.625,0.1340034794617336
100.0,40.0,3.65,0.12387496851592936
100.0,40.0,3.675,0.11345413460135058
100.0,40.0,3.7,0.10268535762041256
100.0,40.0,3.725,0.09150678624324375
100.0,40.0,3.75,0.07984888758914761
100.0,40.0,3.775,0.06763271380477127
100.0,40.0,3.8,0.05476785106199091
100.0,42.5,2.4,-0.029826872999478043
100.0,42.5,2.425,-0.06822149771391618
100.0,42.5,2.45,-0.11463688667926807
100.0,42.5,2.475,-0.1722959353670609
100.0,42.5,2.5,-0.24634455365163033
100.0,42.5,2.525,-0.3454578391683458
100.0,42.5,2.55,-0.48519569546013247
100.0,42.5,2.575,-0.695079628029298
100.0,42.5,2.6,-1.0283179443346029
100.0,42.5,2.625,-1.4616652295067345
100.0,42.5,2.65,-0.2212716204200757
100.0,42.5,2.675,1.8436128742636675
100.0,42.5,2.7,1.5418599708671368
100.0,42.5,2.725,1.2009864029105963
100.0,42.5,2.75,0.9813365114213329
100.0,42.5,2.775,0.8355183918695194
100.0,42.5,2.8,0.7327369959035155
100.0,42.5,2.825,0.6564355022465909
100.0,42.5,2.85,0.5973799809935234
100.0,42.5,2.875,0.5501132570404904
100.0,42.5,2.9,0.511231744659544
100.0,42.5,2.925,0.47851218294706566
100.0,42.5,2.95,0.45044431002319746
100.0,42.5,2.975,0.4259675608860146
100.0,42.5,3.0,0.4043159243637555
100.0,42.5,3.025,0.38492325188358123
100.0,42.5,3.05,0.36736439582844527
100.0,42.5,3.075,0.3513187996928881
100.0,42.5,3.1,0.33654579070419255
100.0,42.5,3.125,0.32285470005506395
100.0,42.5,3.15,0.31006340340274424
100.0,42.5,3.175,0.29799162467607954
100.0,42.5,3.2,0.28649863612546683
100.0,42.5,3.225,0.2754898732926314
100.0,42.5,3.25,0.26489403188953736
100.0,42.5,3.275,0.2546487203458659
100.0,42.5,3.3,0.24469666016099845
100.0,42.5,3.325,0.23498505080778548
100.0,42.5,3.35,0.22546520186291275
100.0,42.5,3.375,0.2160919765553056
100.0,42.5,3.4,0.20682312103829012
100.0,42.5,3.425,0.1976183756400773
100.0,42.5,3.45,0.18843953927462245
100.0,42.5,3.475,0.17924851232979355
100.0,42.5,3.5,0.17000776214937122
100.0,42.5,3.525,0.16067922374404872
100.0,42.5,3.55,0.15122371201130497
100.0,42.5,3.575,0.14160023952125336
100.0,42.5,3.6,0.13176527528692727
100.0,42.5,3.625,0.12167191928253956
100.0,42.5,3.65,0.1112689604775087
